brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,touchscreen,msoffice,price,rating,no_ratings,no_reviews
APPLE,M1,M1,10,16,DDR4,512,0,Mac,64-bit,0,Casual,1,False,False,23218200,4,45,4
APPLE,M1,M1,10,16,DDR4,512,0,Mac,64-bit,0,Casual,1,False,False,33298200,4,42,8
APPLE,M1,M1,10,16,DDR4,512,0,Mac,64-bit,0,Casual,1,False,False,40678200,4,42,8
APPLE,M1,M1,10,4,DDR4,512,0,Mac,64-bit,0,Casual,1,False,False,22498200,4,45,4
APPLE,M1,M1,10,8,DDR4,512,0,Mac,64-bit,0,Casual,1,False,False,18898200,4,6725,629
APPLE,M1,M1,10,8,DDR4,1024,0,Mac,64-bit,0,Casual,1,False,False,26998200,4,640,70
APPLE,M1,M1,10,16,DDR4,1024,0,Mac,64-bit,0,Casual,1,False,False,30598200,4,640,70
APPLE,M1,M1,10,16,DDR4,1024,0,Mac,64-bit,0,Casual,1,False,False,40678200,4,42,8
APPLE,M1,M1,10,16,DDR4,1024,0,Mac,64-bit,0,Casual,1,False,False,43918200,4,42,8
APPLE,M1,M1,10,32,DDR4,1024,0,Mac,64-bit,0,Casual,1,False,False,55798200,5,3,1
APPLE,M1,M1,10,16,DDR4,1024,0,Mac,64-bit,0,Casual,1,False,False,40678200,4,42,8
ASUS,Intel,Pentium Quad,10,4,LPDDR4X,0,512,Windows,64-bit,0,Casual,0,False,False,8278200,3,0,0
ASUS,Intel,Pentium Quad,10,4,DDR4,128,0,Windows,32-bit,0,Casual,0,True,False,10458000,3,0,0
ASUS,Intel,Pentium Quad,10,8,LPDDR4X,256,0,Windows,64-bit,0,Casual,1,True,False,11338200,3,0,0
HP,Intel,Pentium Quad,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,True,5938200,4,77,9
ASUS,Intel,Pentium Quad,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,True,6118200,4,6,0
Acer,Intel,Pentium Quad,10,4,DDR4,256,0,Windows,64-bit,0,Casual,1,False,False,5578200,4,465,89
DELL,Intel,Pentium Quad,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,False,6480000,4,102,16
ASUS,Intel,Pentium Quad,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,True,5938200,4,7,1
DELL,Intel,Pentium Quad,10,4,DDR4,256,0,Windows,64-bit,0,Casual,1,False,False,6478200,3,0,0
ASUS,Intel,Pentium Quad,10,4,LPDDR4,0,1024,Windows,64-bit,0,Casual,0,False,False,5038200,3,0,0
ASUS,Intel,Pentium Quad,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,False,False,4678200,3,4741,658
ASUS,Intel,Pentium Quad,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,False,False,4678200,3,2736,350
ASUS,Intel,Pentium Quad,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,0,False,False,5540400,3,0,0
HP,AMD,Ryzen 3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,False,6838200,4,2214,241
ASUS,AMD,Ryzen 3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,False,6478200,4,2886,375
DELL,AMD,Ryzen 3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,False,False,7108200,4,34,4
DELL,AMD,Ryzen 3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,False,False,6658200,4,137,15
DELL,AMD,Ryzen 3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,False,7198200,4,7,0
ASUS,AMD,Ryzen 3,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,False,6064200,4,170,26
DELL,AMD,Ryzen 3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,False,False,7306200,3,0,0
ASUS,AMD,Ryzen 3,10,4,DDR4,256,0,Windows,64-bit,0,Casual,1,False,False,6838200,4,39,3
ASUS,AMD,Ryzen 3,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,True,6210000,4,2886,375
Acer,AMD,Ryzen 3,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,6658200,4,11,2
HP,AMD,Ryzen 3,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,False,False,7828200,4,163,33
HP,AMD,Ryzen 3,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,7468200,4,153,21
Acer,AMD,Ryzen 3,10,4,DDR4,512,0,Windows,64-bit,0,Casual,0,False,False,6298200,3,0,0
HP,AMD,Ryzen 3,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,8008200,4,267,42
DELL,AMD,Ryzen 3,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,False,False,7306200,3,0,0
DELL,AMD,Ryzen 3,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,False,False,7576200,3,3,0
DELL,AMD,Ryzen 3,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,False,True,6478200,4,59,12
HP,AMD,Ryzen 3,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,False,True,7108200,4,7291,895
DELL,AMD,Ryzen 3,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,0,False,False,6730200,4,38,5
DELL,AMD,Ryzen 3,10,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,False,True,9473760,3,0,0
DELL,AMD,Ryzen 3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,False,True,7198200,4,409,39
DELL,AMD,Ryzen 3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,False,False,7918200,3,0,0
HP,AMD,Ryzen 3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,False,False,5925060,4,353,58
Lenovo,AMD,Ryzen 3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,0,False,False,6298200,3,38,6
DELL,AMD,Ryzen 3,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,0,False,False,7198200,3,18,4
HP,AMD,Ryzen 3,10,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,False,True,7559820,4,3524,432
DELL,AMD,Ryzen 5,10,8,DDR4,256,0,Windows,64-bit,0,Casual,1,False,True,7558200,4,939,107
DELL,AMD,Ryzen 5,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,False,8008200,4,14,1
DELL,AMD,Ryzen 5,10,8,DDR4,256,0,Windows,64-bit,0,Casual,1,False,True,7558200,4,649,84
DELL,AMD,Ryzen 5,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,True,8008200,4,8,2
MSI,AMD,Ryzen 5,10,4,DDR4,256,0,Windows,64-bit,0,Casual,1,False,False,8998200,3,0,0
DELL,AMD,Ryzen 5,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,False,False,7990200,4,276,24
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,10438200,4,4740,532
Lenovo,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,False,True,10258200,4,162,15
Lenovo,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,False,8818200,4,219,27
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,8994600,4,193,28
MSI,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,0,False,False,8638200,4,562,89
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,8818200,4,45,5
Acer,AMD,Ryzen 5,10,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,1,False,False,9718200,4,7,0
Lenovo,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,False,True,9538200,4,39,5
Acer,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,7918200,3,0,0
Lenovo,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,False,False,10708200,4,92,10
MSI,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,0,False,False,11698200,4,469,80
DELL,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,False,False,8548200,2,2,1
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,10798200,4,1978,188
Lenovo,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,0,False,False,12598200,4,9,0
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,10618200,4,1049,134
DELL,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,False,10708200,4,74,18
HP,AMD,Ryzen 5,10,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,12150000,4,196,19
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,32-bit,0,Casual,0,False,False,8818200,4,17,1
ASUS,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,True,True,11241000,4,172,36
ASUS,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,10618200,4,324,34
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,10439820,4,86,15
ASUS,AMD,Ryzen 5,10,16,DDR4,512,0,Windows,64-bit,0,Casual,0,False,False,10258200,4,4,1
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Casual,1,False,True,13138200,4,16,4
HP,AMD,Ryzen 5,10,16,DDR4,512,0,Windows,64-bit,0,Casual,1,False,True,11878200,4,104,18
HP,AMD,Ryzen 5,10,16,DDR4,512,0,Windows,64-bit,0,Casual,1,True,True,17643600,3,0,0
HP,AMD,Ryzen 5,10,16,DDR4,512,0,Windows,64-bit,2,Casual,1,False,True,11518200,4,90,13
ASUS,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,32-bit,0,ThinNlight,1,False,True,8980200,4,6,1
DELL,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,8998200,4,47,7
DELL,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,10708200,3,0,0
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,True,True,13319820,4,206,27
DELL,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,10978200,4,183,42
DELL,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,6,Casual,0,False,False,13714200,4,358,64
Lenovo,AMD,Ryzen 5,10,4,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,3,True,True,13463640,3,0,0
ASUS,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,10618200,4,88,13
HP,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,32-bit,4,Casual,0,False,False,12258000,3,0,0
Lenovo,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,True,True,14038200,3,0,0
HP,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,9916200,4,364,52
ASUS,AMD,Ryzen 5,10,4,LPDDR4X,512,0,Windows,64-bit,0,Casual,0,True,False,16558200,3,0,0
HP,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,True,15157440,3,0,0
Acer,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,8098200,4,313,39
HP,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,9628200,4,826,118
Lenovo,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,4,Casual,0,False,False,13769640,3,0,0
DELL,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,17805600,3,0,0
MSI,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,Casual,0,False,False,9898200,4,1410,203
Acer,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,8998200,4,47,6
HP,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,32-bit,0,Casual,0,False,False,9428400,3,0,0
Acer,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,False,8998200,4,6,1
HP,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,9450000,4,741,67
ASUS,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,8998200,4,14,2
Acer,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,False,13679820,3,0,0
ASUS,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,14578200,3,0,0
Lenovo,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,32-bit,0,Casual,1,False,False,10782000,3,3,0
HP,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,9826200,4,349,69
DELL,AMD,Ryzen 5,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,True,True,13590000,3,0,0
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,9340200,4,519,48
ASUS,AMD,Ryzen 5,10,16,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,14040000,2,3,0
HP,AMD,Ryzen 5,10,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,10799820,4,19,1
HP,AMD,Ryzen 5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,False,True,11698200,3,8,1
DELL,AMD,Ryzen 5,10,4,DDR4,1024,0,Windows,32-bit,0,Casual,0,False,False,10422000,4,3,1
Lenovo,AMD,Ryzen 5,10,4,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,3,True,True,14756040,3,0,0
HP,AMD,Ryzen 5,10,4,DDR4,0,1024,Windows,64-bit,4,Gaming,1,False,False,10798200,4,1480,151
DELL,AMD,Ryzen 5,10,8,DDR4,256,1024,Windows,64-bit,0,Casual,0,False,False,8908200,4,31,3
ASUS,AMD,Ryzen 5,10,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,False,False,9898200,4,18,3
Lenovo,AMD,Ryzen 5,10,8,DDR4,256,1024,Windows,64-bit,4,Casual,0,False,False,12330000,4,271,24
ASUS,AMD,Ryzen 5,10,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,False,False,9898200,4,49,6
ASUS,AMD,Ryzen 5,10,8,DDR4,256,1024,Windows,32-bit,0,Casual,1,False,True,9898200,4,474,65
Lenovo,AMD,Ryzen 5,10,8,DDR4,256,1024,Windows,64-bit,0,Gaming,1,False,True,11518200,4,861,116
HP,AMD,Ryzen 5,10,4,DDR4,256,1024,Windows,64-bit,4,Gaming,1,False,False,14400000,4,34,6
DELL,AMD,Ryzen 5,10,4,DDR4,256,1024,Windows,32-bit,0,Casual,0,False,False,9358200,3,0,0
ASUS,AMD,Ryzen 5,10,4,DDR4,256,1024,Windows,64-bit,0,Casual,1,False,True,11338200,4,165,34
HP,AMD,Ryzen 5,10,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,False,False,9538200,4,698,74
ASUS,AMD,Ryzen 5,10,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,False,True,13518000,3,0,0
ASUS,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,32-bit,4,Gaming,0,False,False,13858200,4,22,3
ASUS,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,14398200,3,0,0
ASUS,AMD,Ryzen 7,10,8,DDR4,512,0,Windows,64-bit,4,Casual,0,False,False,12958200,4,144,16
ASUS,AMD,Ryzen 7,10,8,DDR4,512,0,Windows,64-bit,4,Casual,0,False,False,12958200,4,1810,235
Lenovo,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,4,Casual,1,False,True,17998200,4,26,1
ASUS,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,14398200,3,0,0
DELL,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,16918200,3,0,0
ASUS,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,4,Gaming,0,False,False,14938200,4,1067,145
ASUS,AMD,Ryzen 7,10,4,DDR5,512,0,Windows,64-bit,4,Casual,0,False,False,19258200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,16738200,4,25,4
Lenovo,Intel,Ryzen 7,10,4,DDR4,512,0,Windows,32-bit,4,Casual,3,False,True,14668200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,True,10258200,3,0,0
MSI,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,0,False,False,11698200,3,0,0
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,True,10978200,4,530,69
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,4,Casual,1,False,True,15297840,3,0,0
HP,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,16378200,4,273,40
ASUS,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,11518200,4,77,7
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,False,True,11518200,4,105,10
HP,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,10439820,4,44,5
ASUS,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,32-bit,4,Casual,0,False,False,13032000,3,0,0
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,True,False,14218200,4,6,0
Acer,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,False,10798200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR5,512,0,Windows,32-bit,4,Casual,1,False,False,20158200,3,0,0
HP,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,32-bit,0,Casual,0,True,False,19620000,3,0,0
DELL,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,6,Casual,0,False,False,16198200,4,191,27
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,3,True,True,14217840,3,0,0
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,4,Casual,0,False,False,13164840,3,4,1
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,4,Casual,1,False,False,19258200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,32-bit,4,Casual,0,False,False,14398200,3,0,0
DELL,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,True,True,16122600,3,0,0
HP,AMD,Ryzen 7,10,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,False,True,12330000,4,134,22
Lenovo,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,0,Casual,1,False,False,13212000,3,0,0
HP,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,2,Casual,1,False,True,14398200,3,23,6
HP,AMD,Ryzen 7,10,16,DDR4,512,0,Windows,64-bit,4,Gaming,1,False,True,15298200,2,4,2
MSI,AMD,Ryzen 7,10,16,DDR4,1024,0,Windows,64-bit,8,Casual,1,False,False,17998200,4,108,24
ASUS,AMD,Ryzen 7,10,8,LPDDR4X,1024,0,Windows,64-bit,4,Casual,0,False,False,13138200,4,198,24
HP,AMD,Ryzen 7,10,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,1,True,True,16738200,3,0,0
HP,AMD,Ryzen 7,10,16,DDR4,1024,0,Windows,64-bit,0,ThinNlight,1,False,True,15154200,3,0,0
ASUS,AMD,Ryzen 7,10,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,0,True,False,20338200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR5,1024,0,Windows,32-bit,4,Casual,1,False,False,20698200,3,0,0
Acer,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,4,Casual,1,False,False,17998200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,32-bit,4,Gaming,0,False,False,17278200,4,57,3
HP,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,8,Casual,1,False,False,28798200,4,17,2
ASUS,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,True,13858200,3,0,0
Lenovo,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,6,Casual,1,False,True,23578200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,17998200,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR5,1024,0,Windows,64-bit,4,Casual,0,False,False,20338200,3,0,0
Lenovo,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,True,14037840,3,0,0
ASUS,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,True,13680000,5,1,1
ASUS,AMD,Ryzen 7,10,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,True,False,17998200,4,77,15
ASUS,AMD,Ryzen 7,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,19980000,3,0,0
ASUS,AMD,Ryzen 7,10,16,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,1,False,True,15294600,3,2,1
HP,AMD,Ryzen 7,10,16,DDR4,256,1024,Windows,64-bit,4,Gaming,1,False,True,13678200,4,1084,123
Acer,AMD,Ryzen 7,10,16,DDR4,256,1024,Windows,64-bit,6,Casual,1,False,False,16198200,4,272,36
Acer,AMD,Ryzen 7,10,16,DDR4,256,1024,Windows,64-bit,4,Casual,0,False,False,14758200,4,141,24
Lenovo,AMD,Ryzen 7,10,4,DDR4,512,1024,Windows,32-bit,0,Casual,0,False,False,14488200,3,0,0
ASUS,AMD,Ryzen 9,10,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,False,False,24478200,3,0,0
ASUS,AMD,Ryzen 9,10,16,DDR4,1024,0,Windows,32-bit,0,Casual,1,False,False,27898200,4,194,42
ASUS,AMD,Ryzen 9,10,16,DDR4,1024,0,Windows,64-bit,8,Casual,1,False,True,35998200,4,9,2
ASUS,AMD,Ryzen 9,10,16,DDR4,1024,0,Windows,64-bit,4,Casual,0,False,False,20698200,4,28,4
ASUS,AMD,Ryzen 9,10,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,False,True,23398200,4,204,35
ASUS,AMD,Ryzen 9,10,16,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,True,True,20698200,4,32,6
MSI,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,0,False,False,26458200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,18898200,4,14,2
ASUS,AMD,Ryzen 9,10,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,True,False,20698200,4,14,1
ASUS,AMD,Ryzen 9,10,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,True,True,22498200,5,3,0
ASUS,AMD,Ryzen 9,10,4,LPDDR4X,1024,0,Windows,64-bit,0,Casual,0,True,False,24298200,3,0,0
HP,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,8,Casual,1,False,True,25558200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,23398200,3,0,0
ASUS,AMD,Ryzen 9,10,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,True,True,25738200,4,4,1
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,21958200,3,0,0
ASUS,AMD,Ryzen 9,10,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,True,True,22498200,4,44,12
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,6,Casual,0,False,False,25558200,4,61,13
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,4,Casual,1,False,False,29338200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,23490000,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,4,Casual,0,False,False,21058200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,32-bit,6,Casual,0,False,False,25018200,3,0,0
ASUS,AMD,Ryzen 9,10,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,True,True,42298200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,24478200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,False,False,26098200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,4,Casual,1,False,False,26998200,3,0,0
ASUS,AMD,Ryzen 9,10,4,DDR4,1024,0,Windows,64-bit,4,Casual,1,False,False,25738200,3,0,0
Lenovo,AMD,Ryzen 5,10,8,DDR4,512,0,DOS,64-bit,0,ThinNlight,0,False,False,10348200,4,18,4
